,Timestamp,Step,0,1,2,3
0,2024-04-04 17:42:03.861920,0,0.5,0.5,0.5,0.5
1,2024-04-04 17:42:07.435655,1,0.510357034006244,0.5026059698392799,0.5092093259846123,0.5155158580791361
2,2024-04-04 17:42:10.539397,2,0.5219116902346801,0.5052501968634507,0.5194176998351191,0.5326101938158814
3,2024-04-04 17:42:13.668511,3,0.534703692952751,0.5079045248896146,0.5306511550898046,0.5512870914675052
4,2024-04-04 17:42:16.847660,4,0.5487385930278853,0.5105331893125136,0.5429049039642262,0.5714934617069342
5,2024-04-04 17:42:20.000831,5,0.563977846566128,0.5130932962215408,0.5561354359963099,0.5931075206973728
6,2024-04-04 17:42:23.475504,6,0.5803311383586356,0.5155363928345333,0.5702549482214786,0.6159322630990598
7,2024-04-04 17:42:26.889701,7,0.5976534338716537,0.5178112178339096,0.5851301624592982,0.6396972179153343
8,2024-04-04 17:42:30.219407,8,0.6157489639506386,0.5198674117447333,0.6005872021158454,0.6640707830871323
9,2024-04-04 17:42:33.767501,9,0.6343830444444551,0.5216596194153026,0.6164229724621735,0.6886830669959495
10,2024-04-04 17:42:37.080913,10,0.6533004960170659,0.5231511893722518,0.6324216518012343,0.7131560028826214
11,2024-04-04 17:42:40.399123,11,0.6722472708511319,0.5243167139496305,0.6483731883070147,0.7371348941293069
12,2024-04-04 17:42:43.882519,12,0.6909907932256079,0.5251429769728275,0.6640899843226588,0.7603149016840349
13,2024-04-04 17:42:47.490566,13,0.7093350962142473,0.5256283361059608,0.6794186504054108,0.7824577473978405
14,2024-04-04 17:42:50.885991,14,0.7271287537222423,0.5257809489875992,0.6942454420955254,0.8033971592563852
15,2024-04-04 17:42:54.552759,15,0.7442658360265,0.525616415433389,0.7084958553463611,0.8230347004589406
16,2024-04-04 17:42:57.914211,16,0.7606816809734126,0.5251553540564015,0.722130074000491,0.8413293879166686
17,2024-04-04 17:43:01.136193,17,0.7763457978266014,0.524421258666246,0.7351362895232394,0.858284697526127
18,2024-04-04 17:43:04.200030,18,0.7912539231800614,0.5234387938939652,0.7475235789623177,0.8739357143278143
19,2024-04-04 17:43:07.249502,19,0.805420580117227,0.5222325516421623,0.7593154237270953,0.888338030269044
20,2024-04-04 17:43:10.186979,20,0.8188728235357335,0.5208262132805617,0.7705443808335182,0.9015590061836386
21,2024-04-04 17:43:13.512627,21,0.8316453652552581,0.5192420337251734,0.7812480148371113,0.9136713750795307
22,2024-04-04 17:43:16.598334,22,0.8437769886455516,0.517500563192884,0.7914659734198979,0.924748845414647
23,2024-04-04 17:43:19.635445,23,0.8553080375875406,0.5156205349615819,0.8012379973386846,0.9348632644035966
24,2024-04-04 17:43:22.618961,24,0.8662787376838809,0.5136188634590341,0.8106026428011982,0.9440829228680694
25,2024-04-04 17:43:25.598255,25,0.8767281299966078,0.5115107118724433,0.8195965201678752,0.9524716546803375
26,2024-04-04 17:43:28.692975,26,0.8866934382110788,0.5093096005724228,0.8282538917041945,0.9600884655126279
27,2024-04-04 17:43:31.788540,27,0.8962097324693471,0.5070275368032785,0.8366065097104657,0.9669874987935676
28,2024-04-04 17:43:34.718437,28,0.9053097899579884,0.5046751527174504,0.8446836092171696,0.9732182052862024
29,2024-04-04 17:43:37.828202,29,0.9140240815733337,0.502261843483558,0.8525119951831114,0.9788256264355956
30,2024-04-04 17:43:40.740140,30,0.9223808359351772,0.4997959003917824,0.8601161832967499,0.9838507328905214
31,2024-04-04 17:43:43.837924,31,0.9304061478967187,0.49728463603427286,0.8675185672496915,0.9883307812283489
32,2024-04-04 17:43:47.033005,32,0.9381241098828697,0.49473450006540376,0.8747395949903283,0.9922996664913039
33,2024-04-04 17:43:50.175046,33,0.9455569521093373,0.49215118497352633,0.8817979430741006,0.9957882577495338
34,2024-04-04 17:43:53.310391,34,0.9527251829747206,0.489539721882033,0.8887106826742948,0.9988247100946184
35,2024-04-04 17:43:56.316843,35,0.9596477244195724,0.4869045667539988,0.8954934337553366,1.0014347503510344
36,2024-04-04 17:43:59.458694,36,0.9663420393499218,0.48424967757766363,0.9021605058113588,1.0036419361503468
37,2024-04-04 17:44:02.501176,37,0.9728242497111548,0.48157858321171687,0.9087250247706384,1.0054678893752074
38,2024-04-04 17:44:05.415582,38,0.9791092447384282,0.4788944446052111,0.9151990463941153,1.0069325057053733
39,2024-04-04 17:44:08.522793,39,0.9852107794856625,0.47620010910100147,0.9215936569136534,1.008054142323507
40,2024-04-04 17:44:11.429165,40,0.991141564071693,0.47349815850009896,0.9279190618719629,1.0088497859203795
41,2024-04-04 17:44:14.584932,41,0.9969133442637693,0.47079095151811085,0.934184664214595,1.0093352030782727
42,2024-04-04 17:44:17.484702,42,1.0025369741017516,0.46808066121126823,0.9403991326942108,1.0095250749723776
43,2024-04-04 17:44:20.558344,43,1.008022481288509,0.4653693078931628,0.9465704616108299,1.0094331181533196
44,2024-04-04 17:44:23.641405,44,1.0133791260577727,0.4626587880073179,0.9527060228500774,1.009072192984398
45,2024-04-04 17:44:26.676914,45,1.0186154541959593,0.4599508993670447,0.9588126111081211,1.0084544011194296
46,2024-04-04 17:44:29.676685,46,1.0237393448494212,0.4572473631238532,0.9648964831154301,1.0075911732294582
47,2024-04-04 17:44:32.724713,47,1.0287580536995142,0.45454984277967464,0.9709633915967634,1.006493348023277
48,2024-04-04 17:44:35.701211,48,1.0336782520385879,0.4518599605166205,0.9770186146347231,1.0051712434594393
49,2024-04-04 17:44:38.805523,49,1.0385060622326487,0.4491793110810756,0.9830669810401744,1.0036347209165255
